COD_DEIS	Año	Mes	COD_SIGTE	CONSULTAS	CONSULTAS_NUEVA	CONSULTAS_CONTROL	PERTINENTES	NSP	NSP_NUEVA	ALTAS
114101	2022	2	07-063	0	0	0	0	0	0	0
114101	2022	2	07-064	36	11	25	0	11	7	0
114101	2022	2	07-065	58	19	39	2	8	4	4
114101	2022	2	07-066	296	115	181	20	30	3	20
114101	2022	2	07-067	737	300	437	75	93	39	134
114101	2022	2	07-068	42	22	20	6	8	2	2
114101	2022	3	07-002	0	0	0	0	0	0	0
114101	2022	3	07-003	1023	293	730	16	158	78	36
114101	2022	3	07-004	825	392	433	65	151	89	73
114101	2022	3	07-005	863	138	725	59	73	20	24
114101	2022	3	07-006	121	38	83	12	13	2	0
114101	2022	3	07-007	78	23	55	0	5	0	3
114101	2022	3	07-008	87	13	74	2	15	2	1
114101	2022	3	07-009	273	155	118	15	52	16	11
114101	2022	3	07-010	423	148	275	24	77	37	16
114101	2022	3	07-011	420	147	273	25	66	34	54
114101	2022	3	07-012	805	283	522	82	298	188	112
114101	2022	3	07-013	278	34	244	4	55	8	5
114101	2022	3	07-014	436	73	363	30	59	26	6
114101	2022	3	07-015	478	84	394	32	92	21	10
114101	2022	3	07-016	361	113	248	34	99	54	7
114101	2022	3	07-017	390	89	301	20	86	27	16
114101	2022	3	07-018	445	104	341	17	88	46	7
114101	2022	3	07-019	430	76	354	14	131	28	9
114101	2022	3	07-020	173	55	118	1	40	12	4
114101	2022	3	07-021	0	0	0	0	0	0	0
114101	2022	3	07-022	146	49	97	4	39	16	3
114101	2022	3	07-023	788	68	720	22	103	22	27
114101	2022	3	07-024	0	0	0	0	0	0	0
114101	2022	3	07-025	164	31	133	4	17	6	4
114101	2022	3	07-026	0	0	0	0	0	0	0
114101	2022	3	07-028	0	0	0	0	0	0	0
114101	2022	3	07-028-x	0	0	0	0	0	0	0
114101	2022	3	07-029	230	191	39	4	24	18	170
114101	2022	3	07-030	518	147	371	10	197	76	38
114101	2022	3	07-035	0	0	0	0	0	0	0
114101	2022	3	07-037	471	42	429	9	82	22	5
114101	2022	3	07-038	456	58	398	5	115	11	10
114101	2022	3	07-039	213	15	198	1	25	0	1
114101	2022	3	07-040	427	154	273	57	79	29	23
114101	2022	3	07-041	1121	252	869	52	200	94	39
114101	2022	3	07-042	563	144	419	67	131	27	20
114101	2022	3	07-044	3940	871	3069	181	659	246	103
114101	2022	3	07-045	1773	208	1565	3	115	28	3
114101	2022	3	07-046	880	325	555	61	163	63	50
114101	2022	3	07-047	387	44	343	4	126	11	8
114101	2022	3	07-048	699	44	655	4	160	14	10
114101	2022	3	07-049	374	26	348	6	106	11	10
114101	2022	3	07-050	0	0	0	0	0	0	0
114101	2022	3	07-051	505	74	431	23	73	26	5
114101	2022	3	07-053	2513	677	1836	73	481	186	175
114101	2022	3	07-054	534	171	363	52	96	50	13
114101	2022	3	07-055	223	52	171	10	29	7	19
114101	2022	3	07-056	201	77	124	11	27	12	4
114101	2022	3	07-057	48	13	35	1	6	3	0
114101	2022	3	07-058	1334	438	896	191	161	61	102
114101	2022	3	07-059	275	25	250	5	21	3	11
114101	2022	3	07-060	125	56	69	3	22	9	43
114101	2022	3	07-061	0	0	0	0	0	0	0
114101	2022	3	07-062	0	0	0	0	0	0	0
114101	2022	3	07-063	0	0	0	0	0	0	0
114101	2022	3	07-064	60	10	50	0	17	5	0
114101	2022	3	07-065	106	33	73	3	11	3	7
114101	2022	3	07-066	352	114	238	17	37	17	10
114101	2022	3	07-067	1341	555	786	111	217	94	243
114101	2022	3	07-068	164	70	94	19	22	4	8
114101	2022	4	07-002	0	0	0	0	0	0	0
114101	2022	4	07-003	844	251	593	18	123	45	25
114101	2022	4	07-004	773	418	355	49	82	41	70
114101	2022	4	07-005	708	123	585	58	46	8	17
114101	2022	4	07-006	89	32	57	3	6	1	0
114101	2022	4	07-007	57	23	34	1	4	3	2
114101	2022	4	07-008	89	19	70	0	9	2	1
114101	2022	4	07-009	295	174	121	37	60	22	18
114101	2022	4	07-010	341	130	211	25	55	24	13
114101	2022	4	07-011	390	134	256	14	45	17	29
114101	2022	4	07-012	669	236	433	65	173	77	107
114101	2022	4	07-013	220	23	197	4	29	5	2
114101	2022	4	07-014	505	102	403	37	44	14	8
114101	2022	4	07-015	327	65	262	20	78	27	12
114101	2022	4	07-016	361	132	229	41	62	20	6
114101	2022	4	07-017	338	93	245	8	51	12	11
114101	2022	4	07-018	422	96	326	16	51	18	7
114101	2022	4	07-019	390	74	316	12	86	23	8
114101	2022	4	07-020	149	49	100	1	34	17	4
114101	2022	4	07-021	0	0	0	0	0	0	0
114101	2022	4	07-022	152	48	104	7	33	17	7
114101	2022	4	07-023	784	72	712	35	105	9	13
114101	2022	4	07-024	0	0	0	0	0	0	0
114101	2022	4	07-025	71	19	52	1	7	3	1
114101	2022	4	07-026	0	0	0	0	0	0	0
114101	2022	4	07-028	0	0	0	0	0	0	0
114101	2022	4	07-028-x	0	0	0	0	0	0	0
114101	2022	4	07-029	319	277	42	4	28	10	260
114101	2022	4	07-030	425	97	328	19	124	40	25
114101	2022	4	07-035	0	0	0	0	0	0	0
114101	2022	4	07-037	548	62	486	16	101	15	3
114101	2022	4	07-038	310	57	253	3	83	7	2
114101	2022	4	07-039	110	3	107	0	13	1	3
114101	2022	4	07-040	384	128	256	50	49	26	24
114101	2022	4	07-041	928	216	712	52	129	28	24
114101	2022	4	07-042	568	117	451	45	86	19	11
114101	2022	4	07-044	3336	719	2617	84	482	111	53
114101	2022	4	07-045	1672	238	1434	2	137	27	2
114101	2022	4	07-046	716	324	392	37	115	45	34
114101	2022	4	07-047	375	27	348	4	105	8	14
114101	2022	4	07-048	557	44	513	5	128	10	14
114101	2022	4	07-049	351	34	317	8	107	7	14
114101	2022	4	07-050	0	0	0	0	0	0	0
114101	2022	4	07-051	432	51	381	16	43	8	1
114101	2022	4	07-053	2341	736	1605	75	313	90	220
114101	2022	4	07-054	389	157	232	32	53	18	14
114101	2022	4	07-055	216	70	146	10	24	10	19
114101	2022	4	07-056	136	64	72	18	13	1	5
114101	2022	4	07-057	6	2	4	0	1	1	0
114101	2022	4	07-058	1066	287	779	133	181	59	80
114101	2022	4	07-059	323	30	293	8	20	5	14
114101	2022	4	07-060	144	66	78	2	19	2	41
114101	2022	4	07-061	0	0	0	0	0	0	0
114101	2022	4	07-062	0	0	0	0	0	0	0
114101	2022	4	07-063	0	0	0	0	0	0	0
114101	2022	4	07-064	63	13	50	1	3	1	3
114101	2022	4	07-065	93	28	65	2	24	8	12
114101	2022	4	07-066	310	99	211	14	30	10	13
114101	2022	4	07-067	1276	646	630	98	251	183	365
114101	2022	4	07-068	130	61	69	19	28	16	7
114101	2022	5	07-002	0	0	0	0	0	0	0
114101	2022	5	07-003	1079	299	780	31	149	52	38
114101	2022	5	07-004	909	465	444	61	124	50	71
114101	2022	5	07-005	661	160	501	69	44	8	18
114101	2022	5	07-006	88	45	43	10	6	2	1
114101	2022	5	07-007	56	26	30	3	9	4	2
114101	2022	5	07-008	92	13	79	0	14	1	2
114101	2022	5	07-009	382	238	144	84	71	30	32
114101	2022	5	07-010	276	95	181	13	66	33	15
114101	2022	5	07-011	392	124	268	22	27	15	35
114101	2022	5	07-012	881	282	599	45	261	122	154
114101	2022	5	07-013	222	26	196	4	44	3	0
114101	2022	5	07-014	388	82	306	27	39	8	10
114101	2022	5	07-015	452	71	381	22	88	17	22
114101	2022	5	07-016	474	152	322	50	88	36	8
114101	2022	5	07-017	467	107	360	13	100	23	4
114101	2022	5	07-018	454	94	360	15	73	25	12
114101	2022	5	07-019	444	62	382	14	106	12	14
114101	2022	5	07-020	180	61	119	2	45	18	7
114101	2022	5	07-021	0	0	0	0	0	0	0
114101	2022	5	07-022	120	47	73	13	28	12	4
114101	2022	5	07-023	637	73	564	35	109	14	9
114101	2022	5	07-024	0	0	0	0	0	0	0
114101	2022	5	07-025	147	32	115	2	17	8	2
114101	2022	5	07-026	0	0	0	0	0	0	0
114101	2022	5	07-028	0	0	0	0	0	0	0
114101	2022	5	07-028-x	0	0	0	0	0	0	0
114101	2022	5	07-029	288	239	49	3	14	5	199
114101	2022	5	07-030	449	160	289	17	112	41	19
114101	2022	5	07-035	0	0	0	0	0	0	0
114101	2022	5	07-037	750	92	658	33	148	30	4
114101	2022	5	07-038	414	55	359	5	89	10	6
114101	2022	5	07-039	181	19	162	0	32	2	3
114101	2022	5	07-040	423	161	262	66	64	28	21
114101	2022	5	07-041	817	255	562	60	126	51	16
114101	2022	5	07-042	726	138	588	46	111	21	13
114101	2022	5	07-044	3392	705	2687	96	457	107	77
114101	2022	5	07-045	1908	228	1680	4	166	31	7
114101	2022	5	07-046	752	304	448	30	154	51	49
114101	2022	5	07-047	391	48	343	3	130	11	16
114101	2022	5	07-048	703	46	657	9	137	12	2
114101	2022	5	07-049	349	23	326	4	89	3	9
114101	2022	5	07-050	0	0	0	0	0	0	0
114101	2022	5	07-051	392	54	338	28	59	17	1
114101	2022	5	07-053	2512	727	1785	65	406	101	227
114101	2022	5	07-054	571	201	370	50	103	47	11
114101	2022	5	07-055	272	119	153	13	40	16	23
114101	2022	5	07-056	188	76	112	11	28	3	5
114101	2022	5	07-057	35	15	20	2	11	1	0
114101	2022	5	07-058	1379	405	974	170	195	61	106
114101	2022	5	07-059	289	42	247	15	22	6	13
114101	2022	5	07-060	152	60	92	1	20	2	46
114101	2022	5	07-061	0	0	0	0	0	0	0
114101	2022	5	07-062	0	0	0	0	0	0	0
114101	2022	5	07-063	0	0	0	0	0	0	0
114101	2022	5	07-064	66	17	49	1	16	3	2
114101	2022	5	07-065	119	46	73	3	24	8	14
114101	2022	5	07-066	347	119	228	16	38	9	18
114101	2022	5	07-067	721	253	468	76	143	62	42
114101	2022	5	07-068	157	64	93	19	47	16	16
114101	2022	6	07-002	2	0	2	0	0	0	0
114101	2022	6	07-003	957	279	678	21	127	32	28
114101	2022	6	07-004	821	412	409	81	117	52	52
114101	2022	6	07-005	557	151	406	63	45	8	18
114101	2022	6	07-006	106	53	53	7	8	1	1
114101	2022	6	07-007	77	47	30	1	14	6	0
114101	2022	6	07-008	63	6	57	0	7	1	3
114101	2022	6	07-009	338	216	122	57	71	31	20
114101	2022	6	07-010	307	111	196	22	68	28	19
114101	2022	6	07-011	423	144	279	31	45	17	40
114101	2022	6	07-012	674	223	451	84	184	79	95
114101	2022	6	07-013	197	22	175	3	52	2	2
114101	2022	6	07-014	320	56	264	21	28	7	1
114101	2022	6	07-015	392	62	330	19	81	18	16
114101	2022	6	07-016	436	118	318	33	85	40	11
114101	2022	6	07-017	448	108	340	14	95	21	4
114101	2022	6	07-018	392	83	309	8	79	22	10
114101	2022	6	07-019	392	78	314	19	123	25	11
114101	2022	6	07-020	82	31	51	3	22	10	2
114101	2022	6	07-021	0	0	0	0	0	0	0
114101	2022	6	07-022	120	38	82	2	27	9	3
114101	2022	6	07-023	616	51	565	24	102	13	12
114101	2022	6	07-024	0	0	0	0	0	0	0
114101	2022	6	07-025	154	29	125	1	13	3	1
114101	2022	6	07-026	0	0	0	0	0	0	0
114101	2022	6	07-028	0	0	0	0	0	0	0
114101	2022	6	07-028-x	0	0	0	0	0	0	0
114101	2022	6	07-029	182	116	66	3	30	9	69
114101	2022	6	07-030	480	216	264	24	144	76	29
114101	2022	6	07-035	0	0	0	0	0	0	0
114101	2022	6	07-037	546	47	499	16	134	26	1
114101	2022	6	07-038	354	43	311	6	104	13	14
114101	2022	6	07-039	155	10	145	0	22	0	2
114101	2022	6	07-040	362	126	236	47	65	41	21
114101	2022	6	07-041	886	209	677	47	141	51	24
114101	2022	6	07-042	558	116	442	37	144	20	12
114101	2022	6	07-044	3405	653	2752	62	449	89	61
114101	2022	6	07-045	1644	187	1457	2	119	10	4
114101	2022	6	07-046	914	371	543	83	158	67	53
114101	2022	6	07-047	337	40	297	7	136	12	13
114101	2022	6	07-048	707	48	659	14	127	11	10
114101	2022	6	07-049	357	48	309	14	105	8	10
114101	2022	6	07-050	0	0	0	0	0	0	0
114101	2022	6	07-051	434	66	368	24	68	11	3
114101	2022	6	07-053	2322	647	1675	68	361	72	155
114101	2022	6	07-054	631	241	390	62	84	32	18
114101	2022	6	07-055	232	76	156	4	39	11	29
114101	2022	6	07-056	238	99	139	29	35	12	4
114101	2022	6	07-057	38	22	16	4	6	3	0
114101	2022	6	07-058	1091	292	799	150	185	56	62
114101	2022	6	07-059	283	35	248	7	18	4	12
114101	2022	6	07-060	101	40	61	0	26	8	34
114101	2022	6	07-061	0	0	0	0	0	0	0
114101	2022	6	07-062	0	0	0	0	0	0	0
114101	2022	6	07-063	0	0	0	0	0	0	0
114101	2022	6	07-064	44	8	36	1	10	2	4
114101	2022	6	07-065	110	36	74	3	23	7	12
114101	2022	6	07-066	318	98	220	6	45	11	12
114101	2022	6	07-067	1460	660	800	72	259	140	393
114101	2022	6	07-068	96	40	56	10	28	13	6
114101	2022	7	07-002	0	0	0	0	0	0	0
114101	2022	7	07-003	868	213	655	13	115	31	42
114101	2022	7	07-004	702	377	325	49	111	55	64
114101	2022	7	07-005	661	169	492	53	52	9	20
114101	2022	7	07-006	64	28	36	5	3	1	1
114101	2022	7	07-007	76	32	44	2	17	8	0
114101	2022	7	07-008	84	31	53	6	8	2	0
114101	2022	7	07-009	247	132	115	33	33	12	23
114101	2022	7	07-010	242	113	129	19	63	27	11
114101	2022	7	07-011	359	118	241	16	36	14	35
114101	2022	7	07-012	698	226	472	60	229	98	85
114101	2022	7	07-013	430	31	399	9	85	5	8
114101	2022	7	07-014	428	86	342	22	46	18	9
114101	2022	7	07-015	413	115	298	31	101	34	17
114101	2022	7	07-016	392	112	280	34	82	39	6
114101	2022	7	07-017	539	193	346	17	116	32	6
114101	2022	7	07-018	318	74	244	10	54	20	6
114101	2022	7	07-019	305	58	247	14	88	33	14
114101	2022	7	07-020	159	66	93	3	42	13	2
114101	2022	7	07-021	0	0	0	0	0	0	0
114101	2022	7	07-022	138	46	92	5	25	7	2
114101	2022	7	07-023	563	76	487	17	64	8	7
114101	2022	7	07-024	0	0	0	0	0	0	0
114101	2022	7	07-025	96	29	67	2	6	1	3
114101	2022	7	07-026	0	0	0	0	0	0	0
114101	2022	7	07-028	0	0	0	0	0	0	0
114101	2022	7	07-028-x	0	0	0	0	0	0	0
114101	2022	7	07-029	270	213	57	3	23	13	191
114101	2022	7	07-030	463	168	295	18	116	55	20
114101	2022	7	07-035	0	0	0	0	0	0	0
114101	2022	7	07-037	547	64	483	12	125	13	0
114101	2022	7	07-038	330	42	288	6	76	9	2
114101	2022	7	07-039	146	27	119	1	26	2	23
114101	2022	7	07-040	356	134	222	36	66	42	12
114101	2022	7	07-041	834	262	572	57	128	54	35
114101	2022	7	07-042	480	127	353	48	123	45	11
114101	2022	7	07-044	3195	770	2425	205	460	130	104
114101	2022	7	07-045	1694	250	1444	1	149	18	2
114101	2022	7	07-046	1028	381	647	103	174	70	39
114101	2022	7	07-047	261	56	205	3	92	10	12
114101	2022	7	07-048	711	51	660	13	139	6	12
114101	2022	7	07-049	324	46	278	11	110	11	13
114101	2022	7	07-050	0	0	0	0	0	0	0
114101	2022	7	07-051	535	73	462	28	116	25	3
114101	2022	7	07-053	1849	550	1299	38	330	73	125
114101	2022	7	07-054	617	230	387	52	111	35	25
114101	2022	7	07-055	296	68	228	9	71	14	31
114101	2022	7	07-056	166	74	92	14	23	10	2
114101	2022	7	07-057	25	17	8	2	5	3	0
114101	2022	7	07-058	1109	328	781	133	156	46	69
114101	2022	7	07-059	281	30	251	9	26	2	7
114101	2022	7	07-060	97	47	50	2	17	9	32
114101	2022	7	07-061	0	0	0	0	0	0	0
114101	2022	7	07-062	0	0	0	0	0	0	0
114101	2022	7	07-063	0	0	0	0	0	0	0
114101	2022	7	07-064	61	15	46	1	17	5	0
114101	2022	7	07-065	90	21	69	1	24	5	4
114101	2022	7	07-066	313	93	220	12	35	13	13
114101	2022	7	07-067	1091	417	674	96	198	90	223
114101	2022	7	07-068	111	38	73	7	40	24	8
114101	2022	8	07-002	0	0	0	0	0	0	0
114101	2022	8	07-003	1156	90	1066	13	10	5	59
114101	2022	8	07-004	915	430	485	58	106	38	70
114101	2022	8	07-005	848	188	660	84	78	19	18
114101	2022	8	07-006	124	62	62	13	10	5	5
114101	2022	8	07-007	77	29	48	1	16	9	0
114101	2022	8	07-008	60	23	37	1	7	2	2
114101	2022	8	07-009	300	156	144	33	52	21	25
114101	2022	8	07-010	646	435	211	272	109	66	119
114101	2022	8	07-011	641	197	444	45	59	28	116
114101	2022	8	07-012	960	346	614	104	218	84	159
114101	2022	8	07-013	451	34	417	7	73	4	1
114101	2022	8	07-014	320	77	243	30	28	13	5
114101	2022	8	07-015	512	390	122	20	118	34	22
114101	2022	8	07-016	504	157	347	55	88	37	10
114101	2022	8	07-017	646	223	423	14	111	26	6
114101	2022	8	07-018	519	97	422	18	67	26	12
114101	2022	8	07-019	479	76	403	9	85	14	17
114101	2022	8	07-020	158	54	104	3	43	16	3
114101	2022	8	07-021	0	0	0	0	0	0	0
114101	2022	8	07-022	156	63	93	10	33	21	3
114101	2022	8	07-023	882	87	795	33	108	9	18
114101	2022	8	07-024	0	0	0	0	0	0	0
114101	2022	8	07-025	149	39	110	1	11	2	0
114101	2022	8	07-026	0	0	0	0	0	0	0
114101	2022	8	07-028	0	0	0	0	0	0	0
114101	2022	8	07-028-x	0	0	0	0	0	0	0
114101	2022	8	07-029	295	232	63	3	41	21	184
114101	2022	8	07-030	551	215	336	34	99	40	37
114101	2022	8	07-035	0	0	0	0	0	0	0
114101	2022	8	07-037	694	60	634	13	127	17	2
114101	2022	8	07-038	459	65	394	5	99	14	11
114101	2022	8	07-039	218	30	188	0	26	1	16
114101	2022	8	07-040	542	203	339	78	64	26	25
114101	2022	8	07-041	1016	264	752	44	178	78	53
114101	2022	8	07-042	698	144	554	45	98	24	12
114101	2022	8	07-044	4033	828	3205	121	490	147	108
114101	2022	8	07-045	2063	259	1804	0	136	29	2
114101	2022	8	07-046	1337	464	873	85	159	65	65
114101	2022	8	07-047	488	48	440	9	150	13	16
114101	2022	8	07-048	816	62	754	13	157	11	15
114101	2022	8	07-049	330	47	283	14	105	12	7
114101	2022	8	07-050	0	0	0	0	0	0	0
114101	2022	8	07-051	555	69	486	32	77	11	4
114101	2022	8	07-053	2606	719	1887	108	410	108	169
114101	2022	8	07-054	854	389	465	124	132	89	20
114101	2022	8	07-055	248	85	163	10	48	20	22
114101	2022	8	07-056	248	95	153	21	21	5	6
114101	2022	8	07-057	55	27	28	1	12	4	4
114101	2022	8	07-058	1365	338	1027	134	186	42	95
114101	2022	8	07-059	361	33	328	9	30	4	10
114101	2022	8	07-060	144	66	78	2	27	8	45
114101	2022	8	07-061	0	0	0	0	0	0	0
114101	2022	8	07-062	0	0	0	0	0	0	0
114101	2022	8	07-063	1	0	1	0	0	0	0
114101	2022	8	07-064	63	13	50	0	9	4	2
114101	2022	8	07-065	115	31	84	3	17	4	10
114101	2022	8	07-066	345	109	236	9	63	16	17
114101	2022	8	07-067	1369	506	863	100	172	60	208
114101	2022	8	07-068	181	66	115	13	31	13	11
114102	2022	1	07-002	0	0	0	0	0	0	0
114102	2022	1	07-003	0	0	0	0	0	0	0
114102	2022	1	07-004	0	0	0	0	0	0	0
114102	2022	1	07-005	0	0	0	0	0	0	0
114102	2022	1	07-006	0	0	0	0	0	0	0
114102	2022	1	07-007	0	0	0	0	0	0	0
114102	2022	1	07-008	0	0	0	0	0	0	0
114102	2022	1	07-009	0	0	0	0	0	0	0
114102	2022	1	07-010	0	0	0	0	0	0	0
114102	2022	1	07-011	0	0	0	0	0	0	0
114102	2022	1	07-012	0	0	0	0	0	0	0
114102	2022	1	07-013	0	0	0	0	0	0	0
114102	2022	1	07-014	0	0	0	0	0	0	0
114102	2022	1	07-015	0	0	0	0	0	0	0
114102	2022	1	07-016	0	0	0	0	0	0	0
114102	2022	1	07-017	0	0	0	0	0	0	0
114102	2022	1	07-018	0	0	0	0	0	0	0
114102	2022	1	07-019	0	0	0	0	0	0	0
114102	2022	1	07-020	0	0	0	0	0	0	0
114102	2022	1	07-021	0	0	0	0	0	0	0
114102	2022	1	07-022	0	0	0	0	0	0	0
114102	2022	1	07-023	0	0	0	0	0	0	0
114102	2022	1	07-024	0	0	0	0	0	0	0
114102	2022	1	07-025	0	0	0	0	0	0	0
114102	2022	1	07-026	0	0	0	0	0	0	0
114102	2022	1	07-028	0	0	0	0	0	0	0
114102	2022	1	07-028-x	0	0	0	0	0	0	0
114102	2022	1	07-029	60	0	60	0	0	0	0
114102	2022	1	07-030	0	0	0	0	0	0	0
114102	2022	1	07-035	0	0	0	0	0	0	0
114102	2022	1	07-037	0	0	0	0	0	0	0
114102	2022	1	07-038	0	0	0	0	0	0	0
114102	2022	1	07-039	0	0	0	0	0	0	0
114102	2022	1	07-040	0	0	0	0	0	0	0
114102	2022	1	07-041	0	0	0	0	0	0	0
114102	2022	1	07-042	0	0	0	0	0	0	0
114102	2022	1	07-044	0	0	0	0	0	0	0
114102	2022	1	07-045	0	0	0	0	0	0	0
114102	2022	1	07-046	0	0	0	0	0	0	0
114102	2022	1	07-047	0	0	0	0	0	0	0
114102	2022	1	07-048	0	0	0	0	0	0	0
114102	2022	1	07-049	0	0	0	0	0	0	0
114102	2022	1	07-050	0	0	0	0	0	0	0
114102	2022	1	07-051	0	0	0	0	0	0	0
114102	2022	1	07-053	0	0	0	0	0	0	0
114102	2022	1	07-054	0	0	0	0	0	0	0
114102	2022	1	07-055	0	0	0	0	0	0	0
114102	2022	1	07-056	0	0	0	0	0	0	0
114102	2022	1	07-057	0	0	0	0	0	0	0
114102	2022	1	07-058	0	0	0	0	0	0	0
114102	2022	1	07-059	0	0	0	0	0	0	0
114102	2022	1	07-060	0	0	0	0	0	0	0
114102	2022	1	07-061	0	0	0	0	0	0	0
114102	2022	1	07-062	0	0	0	0	0	0	0
114102	2022	1	07-063	0	0	0	0	0	0	0
114102	2022	1	07-064	0	0	0	0	0	0	0
114102	2022	1	07-065	0	0	0	0	0	0	0
114102	2022	1	07-066	0	0	0	0	0	0	0
114102	2022	1	07-067	0	0	0	0	0	0	0
114102	2022	1	07-068	0	0	0	0	0	0	0
114102	2022	2	07-002	0	0	0	0	0	0	0
114102	2022	2	07-003	0	0	0	0	0	0	0
114102	2022	2	07-004	0	0	0	0	0	0	0
114102	2022	2	07-005	0	0	0	0	0	0	0
114102	2022	2	07-006	0	0	0	0	0	0	0
114102	2022	2	07-007	0	0	0	0	0	0	0
114102	2022	2	07-008	0	0	0	0	0	0	0
114102	2022	2	07-009	0	0	0	0	0	0	0
114102	2022	2	07-010	0	0	0	0	0	0	0
114102	2022	2	07-011	0	0	0	0	0	0	0
114102	2022	2	07-012	0	0	0	0	0	0	0
114102	2022	2	07-013	0	0	0	0	0	0	0
114102	2022	2	07-014	0	0	0	0	0	0	0
114102	2022	2	07-015	0	0	0	0	0	0	0
114102	2022	2	07-016	0	0	0	0	0	0	0
114102	2022	2	07-017	0	0	0	0	0	0	0
114102	2022	2	07-018	0	0	0	0	0	0	0
114102	2022	2	07-019	0	0	0	0	0	0	0
114102	2022	2	07-020	0	0	0	0	0	0	0
114102	2022	2	07-021	0	0	0	0	0	0	0
114102	2022	2	07-022	0	0	0	0	0	0	0
114102	2022	2	07-023	0	0	0	0	0	0	0
114102	2022	2	07-024	0	0	0	0	0	0	0
114102	2022	2	07-025	0	0	0	0	0	0	0
114102	2022	2	07-026	0	0	0	0	0	0	0
114102	2022	2	07-028	0	0	0	0	0	0	0
114102	2022	2	07-028-x	0	0	0	0	0	0	0
114102	2022	2	07-029	41	0	41	0	0	0	0
114102	2022	2	07-030	0	0	0	0	0	0	0
114102	2022	2	07-035	0	0	0	0	0	0	0
114102	2022	2	07-037	0	0	0	0	0	0	0
114102	2022	2	07-038	0	0	0	0	0	0	0
114102	2022	2	07-039	0	0	0	0	0	0	0
114102	2022	2	07-040	0	0	0	0	0	0	0
114102	2022	2	07-041	0	0	0	0	0	0	0
114102	2022	2	07-042	0	0	0	0	0	0	0
114102	2022	2	07-044	0	0	0	0	0	0	0
114102	2022	2	07-045	0	0	0	0	0	0	0
114102	2022	2	07-046	0	0	0	0	0	0	0
114102	2022	2	07-047	0	0	0	0	0	0	0
114102	2022	2	07-048	0	0	0	0	0	0	0
114102	2022	2	07-049	0	0	0	0	0	0	0
114102	2022	2	07-050	0	0	0	0	0	0	0
114102	2022	2	07-051	0	0	0	0	0	0	0
114102	2022	2	07-053	0	0	0	0	0	0	0
114102	2022	2	07-054	0	0	0	0	0	0	0
114102	2022	2	07-055	0	0	0	0	0	0	0
114102	2022	2	07-056	0	0	0	0	0	0	0
114102	2022	2	07-057	0	0	0	0	0	0	0
114102	2022	2	07-058	0	0	0	0	0	0	0
114102	2022	2	07-059	0	0	0	0	0	0	0
114102	2022	2	07-060	0	0	0	0	0	0	0
114102	2022	2	07-061	0	0	0	0	0	0	0
114102	2022	2	07-062	0	0	0	0	0	0	0
114102	2022	2	07-063	0	0	0	0	0	0	0
114102	2022	2	07-064	0	0	0	0	0	0	0
114102	2022	2	07-065	0	0	0	0	0	0	0
114102	2022	2	07-066	0	0	0	0	0	0	0
114102	2022	2	07-067	0	0	0	0	0	0	0
114102	2022	2	07-068	0	0	0	0	0	0	0
114102	2022	3	07-002	0	0	0	0	0	0	0
114102	2022	3	07-003	0	0	0	0	0	0	0
114102	2022	3	07-004	0	0	0	0	0	0	0
114102	2022	3	07-005	0	0	0	0	0	0	0
114102	2022	3	07-006	0	0	0	0	0	0	0
114102	2022	3	07-007	0	0	0	0	0	0	0
114102	2022	3	07-008	0	0	0	0	0	0	0
114102	2022	3	07-009	0	0	0	0	0	0	0
114102	2022	3	07-010	0	0	0	0	0	0	0
114102	2022	3	07-011	0	0	0	0	0	0	0
114102	2022	3	07-012	0	0	0	0	0	0	0
114102	2022	3	07-013	0	0	0	0	0	0	0
114102	2022	3	07-014	0	0	0	0	0	0	0
114102	2022	3	07-015	0	0	0	0	0	0	0
114102	2022	3	07-016	0	0	0	0	0	0	0
114102	2022	3	07-017	0	0	0	0	0	0	0
114102	2022	3	07-018	0	0	0	0	0	0	0
114102	2022	3	07-019	0	0	0	0	0	0	0
114102	2022	3	07-020	0	0	0	0	0	0	0
114102	2022	3	07-021	0	0	0	0	0	0	0
114102	2022	3	07-022	0	0	0	0	0	0	0
114102	2022	3	07-023	0	0	0	0	0	0	0
114102	2022	3	07-024	0	0	0	0	0	0	0
114102	2022	3	07-025	0	0	0	0	0	0	0
114102	2022	3	07-026	0	0	0	0	0	0	0
114102	2022	3	07-028	0	0	0	0	0	0	0
114102	2022	3	07-028-x	0	0	0	0	0	0	0
114102	2022	3	07-029	58	0	58	0	0	0	0
114102	2022	3	07-030	0	0	0	0	0	0	0
114102	2022	3	07-035	0	0	0	0	0	0	0
114102	2022	3	07-037	0	0	0	0	0	0	0
114102	2022	3	07-038	0	0	0	0	0	0	0
114102	2022	3	07-039	0	0	0	0	0	0	0
114102	2022	3	07-040	0	0	0	0	0	0	0
114102	2022	3	07-041	0	0	0	0	0	0	0
114102	2022	3	07-042	0	0	0	0	0	0	0
114102	2022	3	07-044	0	0	0	0	0	0	0
114102	2022	3	07-045	0	0	0	0	0	0	0
114102	2022	3	07-046	0	0	0	0	0	0	0
114102	2022	3	07-047	0	0	0	0	0	0	0
114102	2022	3	07-048	0	0	0	0	0	0	0
114102	2022	3	07-049	0	0	0	0	0	0	0
114102	2022	3	07-050	0	0	0	0	0	0	0
114102	2022	3	07-051	0	0	0	0	0	0	0
114102	2022	3	07-053	0	0	0	0	0	0	0
114102	2022	3	07-054	0	0	0	0	0	0	0
